Time,Ch0,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,label
18.636,-13.38,-13.56,-12.53,-12.68,-10.62,-11.24,-9.62,-7.51,fist
18.647000000000002,26.3,27.07,27.69,28.5,28.38,30.18,29.7,28.47,fist
18.657,41.83,41.77,41.02,41.34,38.8,40.73,38.28,34.88,fist
18.667,31.69,31.22,29.53,29.22,25.61,26.4,23.22,18.99,fist
18.677,26.95,27.53,26.49,26.79,24.32,25.08,22.96,19.43,fist
18.688,10.67,12.54,13.56,15.41,16.07,18.75,19.69,20.12,fist
18.698,1.41,3.57,5.61,7.96,10.63,14.6,17.77,21.7,fist
18.708,11.92,13.01,14.06,15.29,16.8,19.57,21.57,24.33,fist
18.719,2.78,2.74,2.94,3.07,3.42,4.52,5.12,6.5,fist
18.729,-41.53,-42.16,-42.1,-42.37,-41.53,-41.06,-39.9,-37.57,fist
18.739,-58.44,-58.92,-59.06,-59.42,-58.63,-58.64,-57.64,-56.43,fist
18.75,-0.48,-0.34,-1.07,-1.61,-2.52,-3.63,-4.77,-7.41,fist
18.76,27.45,27.59,26.93,26.48,24.8,23.33,21.14,17.44,fist
18.77,-14.49,-14.04,-13.39,-12.75,-12.62,-12.36,-12.68,-13.15,fist
18.781,-20.4,-19.38,-18.51,-17.42,-16.33,-14.85,-13.93,-12.61,fist
18.791,4.61,4.76,4.2,4.11,3.31,3.38,2.45,1.46,fist
18.802,19.17,17.96,16.29,15.07,12.34,10.81,8.01,4.84,fist
18.812,32.51,30.94,29.33,28.11,25.66,24.27,22.25,20.21,fist
18.823,17.63,16.78,16.48,16.14,16.14,15.74,16.28,17.46,fist
18.835,-19.15,-18.73,-17.46,-16.92,-14.11,-13.84,-11.02,-7.14,fist
18.847,-34.55,-33.6,-32.18,-31.76,-28.46,-28.81,-26.14,-22.69,fist
18.858,-23.86,-23.74,-23.42,-24.1,-22.65,-24.73,-24.3,-23.61,fist
18.87,-6.59,-7.62,-8.28,-9.94,-9.95,-13.31,-14.17,-14.79,fist
18.882,14.32,12.87,12.21,10.67,10.52,7.28,6.71,6.55,fist
18.894000000000002,35.25,33.97,33.97,33.45,33.44,31.69,31.59,31.89,fist
18.904,27.68,26.36,26.45,26.54,25.73,25.48,24.86,24.69,fist
18.914,2.35,1.24,0.58,0.44,-2.02,-2.06,-4.24,-6.56,fist
18.924,0.11,0.98,0.54,0.95,-1.12,-0.02,-1.69,-4.85,fist
18.934,-3.57,0.05,1.73,4.17,5.69,10.22,12.33,12.4,fist
18.944000000000003,-44.89,-40.47,-36.69,-32.71,-27.92,-20.97,-15.76,-11.57,fist
18.954,-70.25,-67.44,-64.55,-61.46,-57.58,-51.73,-47.25,-42.56,fist
18.964000000000002,-17.47,-17.95,-19.17,-19.42,-20.77,-19.39,-19.48,-19.01,fist
18.974,63.1,59.67,55.21,51.92,46.04,42.89,38.27,34.03,fist
18.984,80.85,78.08,74.82,72.12,67.25,64.42,59.98,55.64,fist
18.994,27.71,28.36,28.58,29.09,28.32,29.36,28.12,26.05,fist
19.004,-41.66,-39.0,-36.96,-34.46,-32.82,-29.51,-28.69,-29.62,fist
19.014,-62.83,-61.29,-60.2,-58.67,-57.34,-55.59,-54.62,-54.79,fist
19.024,-7.13,-8.87,-10.35,-12.03,-12.81,-15.79,-16.44,-16.19,fist
19.035,66.3,62.14,59.16,55.08,53.0,46.3,44.29,44.94,fist
19.045,83.58,80.46,79.06,75.83,75.62,69.51,68.48,70.33,fist
19.055,37.25,37.11,38.77,38.18,41.67,38.28,39.73,43.12,fist
19.065,-41.6,-39.73,-36.39,-34.88,-29.11,-29.82,-26.23,-21.7,fist
19.075,-82.36,-80.76,-78.52,-76.75,-73.07,-72.5,-69.84,-67.57,fist
19.088,-55.01,-55.36,-55.56,-55.05,-55.88,-55.3,-55.7,-57.59,fist
19.1,-24.53,-25.44,-26.35,-26.28,-28.34,-26.47,-27.23,-29.27,fist
19.113,-5.35,-4.85,-5.17,-4.66,-5.54,-2.58,-2.34,-2.93,fist
19.125,8.47,9.93,9.93,10.67,10.23,12.7,12.87,12.49,fist
19.137,-18.29,-16.4,-15.84,-14.67,-14.6,-12.2,-11.65,-11.1,fist
19.15,-37.07,-35.4,-34.68,-33.58,-33.75,-32.02,-31.84,-31.48,fist
19.16,6.25,6.61,6.63,6.94,5.49,5.8,4.6,3.3,fist
19.17,59.29,58.54,57.71,57.33,55.15,54.7,52.81,50.25,fist
19.18,59.52,58.68,57.38,56.64,54.69,54.16,52.54,49.82,fist
19.19,21.6,21.56,20.64,20.28,19.28,19.54,19.0,17.46,fist
19.201,7.34,7.4,6.87,6.67,6.13,6.47,6.16,5.16,fist
19.211,21.87,20.76,20.41,19.8,19.6,19.15,18.76,18.44,fist
19.221,21.49,20.01,19.96,19.35,19.93,19.39,19.7,20.73,fist
19.230999999999998,-4.53,-5.52,-5.69,-6.31,-5.97,-6.84,-6.71,-6.15,fist
19.241,-31.86,-32.19,-32.34,-32.75,-32.77,-33.57,-33.62,-33.57,fist
19.250999999999998,-33.33,-32.83,-32.57,-32.29,-31.87,-31.69,-31.07,-30.25,fist
19.261,-18.91,-18.24,-17.6,-16.98,-15.99,-15.52,-14.56,-13.07,fist
19.271,-22.64,-22.27,-21.09,-20.37,-18.42,-17.99,-16.39,-13.67,fist
19.281,-35.15,-34.96,-33.63,-33.1,-30.72,-30.74,-28.95,-25.73,fist
19.291,-4.51,-3.89,-3.17,-2.98,-1.66,-2.58,-2.05,-0.89,fist
19.301,53.83,54.91,54.9,54.84,54.96,53.49,53.0,52.29,fist
19.311,50.08,50.3,49.92,49.24,48.97,46.7,45.86,45.02,fist
19.320999999999998,-11.61,-12.34,-12.19,-12.96,-12.41,-14.49,-14.85,-14.66,fist
19.331,-36.02,-37.02,-36.47,-36.6,-35.37,-35.64,-34.96,-33.51,fist
19.340999999999998,-3.59,-4.4,-5.17,-5.4,-6.49,-5.87,-6.42,-7.07,fist
19.351,21.64,21.95,20.26,20.02,16.61,17.64,15.38,11.45,fist
19.361,4.28,5.44,4.82,5.47,3.42,6.0,5.12,2.51,fist
19.371,-25.39,-24.73,-24.39,-23.14,-23.39,-19.59,-18.44,-17.9,fist
19.382,-33.88,-34.34,-34.07,-33.06,-33.17,-29.85,-28.3,-26.48,fist
19.392,-16.1,-17.35,-17.68,-17.61,-18.25,-17.25,-16.75,-15.65,fist
19.402,19.76,18.95,18.17,17.34,16.26,14.62,13.46,12.29,fist
19.412,39.47,39.85,39.45,38.61,38.19,35.81,34.27,31.94,fist
19.422,22.08,23.27,23.84,23.67,24.78,23.51,23.23,22.14,fist
19.432000000000002,0.17,1.18,2.86,3.45,6.43,6.41,8.09,9.68,fist
19.442999999999998,-14.38,-14.75,-13.32,-13.05,-10.01,-10.36,-8.22,-5.19,fist
19.453,-28.32,-29.44,-30.03,-30.95,-31.14,-32.96,-33.44,-33.04,fist
19.463,-6.67,-7.22,-9.06,-10.38,-13.29,-15.49,-18.34,-21.3,fist
19.472,53.29,52.73,50.98,49.92,46.9,45.14,42.34,38.93,fist
19.482,80.6,80.03,79.25,78.75,77.23,75.87,74.27,71.83,fist
19.492,26.1,27.36,28.66,29.66,31.28,31.57,32.31,32.23,fist
19.502,-53.84,-50.87,-48.14,-45.88,-41.65,-38.99,-35.51,-31.78,fist
19.512,-83.44,-81.78,-79.66,-77.83,-74.13,-70.86,-66.86,-61.26,fist
19.524,-61.79,-63.05,-62.99,-62.88,-62.36,-60.73,-59.11,-55.6,fist
19.537,2.01,-0.21,-2.26,-3.57,-6.63,-6.95,-8.62,-9.55,fist
19.549,60.08,59.18,56.79,55.54,51.37,50.5,47.24,42.89,fist
19.562,40.18,40.6,39.58,39.49,36.99,37.32,35.31,31.63,fist
19.574,-23.65,-23.02,-22.53,-21.62,-21.54,-19.49,-18.59,-18.06,fist
19.587,-62.83,-63.05,-61.88,-61.0,-59.08,-56.98,-54.23,-50.09,fist
19.597,-44.81,-46.15,-45.36,-45.5,-43.38,-43.37,-41.3,-37.13,fist
19.607,19.24,17.96,17.92,16.87,17.73,15.46,15.14,15.75,fist
19.617,61.43,61.45,61.34,60.43,60.53,57.55,55.65,52.8,fist
19.627,46.03,47.15,48.48,48.75,50.67,49.13,48.85,47.3,fist
19.637,-16.47,-14.82,-12.17,-10.81,-6.93,-6.53,-4.32,-2.61,fist
19.647000000000002,-61.93,-60.75,-59.35,-58.48,-56.7,-56.29,-54.84,-53.6,fist
19.657,-10.57,-10.97,-12.42,-13.09,-15.83,-16.48,-18.01,-20.17,fist
19.667,77.01,75.84,72.65,71.2,65.79,64.76,61.09,56.12,fist
19.677,88.4,87.62,84.62,83.45,78.47,77.91,74.38,69.79,fist
19.687,9.43,9.05,7.41,7.15,4.61,5.69,4.54,4.04,fist
19.697,-92.45,-92.53,-92.8,-92.22,-92.46,-89.85,-88.5,-85.11,fist
19.707,-109.19,-109.18,-108.94,-108.41,-107.92,-106.06,-104.39,-101.15,fist
19.717,-17.72,-17.57,-17.54,-17.68,-17.64,-18.17,-18.09,-18.61,fist
19.727,92.03,92.34,92.07,91.42,91.04,88.66,87.14,83.27,fist
19.737000000000002,119.24,119.8,120.02,119.65,120.31,118.12,116.98,113.67,fist
19.747,30.85,32.38,34.28,35.06,38.71,38.46,40.03,40.76,fist
19.758,-62.48,-61.27,-58.08,-56.61,-50.66,-49.47,-45.39,-40.32,fist
19.768,-64.56,-65.25,-62.63,-61.59,-56.74,-55.35,-51.34,-44.81,fist
19.778,-33.59,-34.67,-33.65,-33.07,-31.37,-29.88,-27.72,-23.03,fist
19.788,-4.43,-5.04,-5.44,-5.35,-6.63,-5.59,-5.73,-4.62,fist
19.798,25.42,24.85,23.55,22.93,19.85,19.69,17.54,15.22,fist
19.808,12.2,12.23,11.14,10.7,7.98,7.61,5.4,2.45,fist
19.817999999999998,-37.97,-37.22,-37.34,-37.03,-37.8,-37.32,-37.85,-38.87,fist
19.828,-56.51,-55.96,-56.1,-56.0,-56.2,-55.74,-55.7,-56.33,fist
19.838,-6.66,-7.52,-9.07,-10.32,-12.45,-13.76,-15.49,-18.21,fist
19.848,34.4,32.53,30.71,29.01,26.35,24.17,21.71,18.88,fist
19.858,-3.07,-3.27,-2.94,-2.82,-2.25,-2.16,-1.89,-1.11,fist
19.868,-20.25,-18.51,-16.89,-15.45,-12.81,-11.21,-9.24,-7.07,fist
19.878,38.31,39.46,39.62,39.94,40.52,40.24,40.2,39.3,fist
19.887999999999998,81.37,81.24,80.04,79.15,77.67,75.78,74.12,71.38,fist
19.9,56.86,56.18,55.26,54.39,53.1,51.76,50.78,49.47,fist
19.913,-5.21,-6.08,-6.24,-6.59,-6.84,-7.04,-6.8,-6.13,fist
19.925,-30.56,-30.96,-30.56,-30.24,-29.54,-28.94,-28.09,-26.71,fist
19.938,-13.71,-13.2,-12.09,-11.04,-9.31,-7.91,-6.56,-4.96,fist
19.95,-15.84,-14.8,-13.11,-11.66,-8.94,-6.81,-4.47,-1.69,fist
19.963,-12.6,-12.28,-11.89,-11.54,-10.65,-9.87,-8.7,-6.57,fist
19.973,2.07,1.08,-1.0,-2.47,-5.54,-7.39,-9.56,-10.98,fist
19.983,-18.97,-19.66,-21.72,-22.86,-26.39,-27.95,-30.62,-33.26,fist
19.992,-42.11,-41.48,-41.38,-40.8,-41.65,-40.66,-40.91,-41.36,fist
20.002,-26.61,-26.11,-25.21,-24.24,-23.95,-21.96,-20.95,-19.8,fist
20.012,11.59,10.74,10.47,10.3,9.63,10.2,10.27,10.81,fist
20.022000000000002,39.75,38.08,36.51,35.07,33.36,31.61,30.07,28.85,fist
20.032,31.23,30.33,29.3,27.99,27.4,24.89,23.39,21.67,fist
20.042,-2.29,-1.19,-0.0,0.31,2.49,1.61,2.01,1.46,fist
20.052,-24.97,-22.45,-18.89,-16.84,-11.86,-10.19,-7.28,-5.61,fist
20.062,-9.8,-7.35,-2.54,0.14,7.1,10.07,14.88,18.83,fist
20.072,30.24,31.54,34.7,36.03,40.95,42.21,45.16,47.07,fist
20.082,37.68,37.58,37.37,36.75,36.66,35.44,34.39,31.71,fist
20.092,-3.55,-4.34,-6.2,-7.07,-9.58,-10.34,-11.94,-14.16,fist
20.102,-42.09,-43.1,-45.1,-45.4,-47.96,-46.95,-46.8,-45.09,fist
20.112000000000002,-40.48,-41.67,-44.16,-44.59,-47.98,-46.88,-46.95,-44.74,fist
20.122,-7.12,-8.42,-11.94,-13.1,-18.88,-19.34,-22.06,-23.9,fist
20.132,24.28,22.79,18.82,17.01,9.61,7.49,2.4,-3.43,fist
20.142,25.39,24.2,21.86,20.44,15.76,13.61,9.67,4.63,fist
20.152,2.16,1.98,2.57,2.43,3.5,2.91,2.92,2.8,fist
20.160999999999998,-20.78,-20.2,-17.58,-16.66,-11.28,-10.2,-6.75,-1.75,fist
20.17,-17.25,-16.45,-13.86,-12.89,-7.41,-6.21,-2.64,3.05,fist
20.18,19.64,20.12,21.49,21.42,24.12,23.25,23.52,24.74,fist
20.189,45.46,45.58,46.65,46.11,47.55,45.44,43.9,42.34,fist
20.198,22.81,23.25,24.94,25.43,27.48,27.07,27.23,27.23,fist
20.209,-16.53,-15.98,-14.82,-13.64,-12.7,-11.5,-10.49,-9.83,fist
20.22,-25.85,-25.83,-26.49,-26.07,-27.91,-27.26,-27.6,-28.75,fist
20.23,-11.89,-11.84,-13.15,-13.25,-15.5,-15.1,-15.5,-16.85,fist
20.241,0.32,1.04,1.01,1.53,1.81,3.44,5.11,6.23,fist
20.250999999999998,18.69,19.56,20.02,20.58,21.48,22.97,24.6,25.77,fist
20.262,22.62,22.45,21.81,21.21,20.04,19.46,18.7,17.33,fist
20.272000000000002,-17.53,-18.27,-19.19,-20.04,-21.53,-22.5,-23.3,-24.1,fist
20.282,-51.36,-50.69,-50.56,-50.11,-49.88,-48.99,-47.98,-46.92,fist
20.293,-35.68,-34.51,-33.95,-33.01,-32.07,-30.64,-29.6,-28.86,fist
20.303,0.61,-0.0,-0.35,-0.52,-0.43,-0.51,-0.72,-0.69,fist
20.313,17.38,15.81,14.91,14.15,13.59,12.63,11.85,11.43,fist
20.323,7.89,6.89,6.55,6.27,5.94,5.31,4.6,3.79,fist
20.334,9.06,8.76,8.64,8.54,7.93,7.35,6.29,4.85,fist
20.344,34.06,33.98,33.49,33.04,31.6,30.58,28.81,26.68,fist
20.355,34.46,34.31,34.17,33.76,32.81,32.0,30.75,29.77,fist
20.365,-0.44,-0.11,0.73,0.87,1.62,1.78,2.18,3.02,fist
20.375,-21.45,-20.94,-19.75,-19.41,-17.68,-17.09,-15.63,-14.03,fist
20.386,-13.28,-13.38,-12.77,-12.77,-11.55,-11.42,-10.21,-8.62,fist
20.396,5.81,5.47,4.91,4.51,3.85,3.09,2.6,2.22,fist
20.407,18.01,17.87,16.64,16.13,14.55,13.67,12.36,10.88,fist
20.417,12.33,12.57,12.11,12.2,12.34,12.93,13.57,14.78,fist
20.427,-4.16,-3.5,-2.88,-2.18,-0.82,0.67,2.4,5.0,fist
20.438,-29.62,-28.92,-28.18,-27.62,-27.11,-26.42,-26.07,-25.42,fist
20.448,-49.11,-48.72,-48.43,-48.15,-48.14,-48.05,-48.47,-49.12,fist
20.459,-29.24,-29.37,-29.43,-29.15,-28.73,-28.43,-28.18,-28.17,fist
20.469,15.05,14.55,14.47,14.77,15.5,15.94,16.89,17.96,fist
20.48,30.32,30.13,30.21,30.44,31.08,31.4,32.3,33.05,fist
20.49,4.28,4.59,4.78,4.82,5.22,5.29,5.56,5.13,fist
20.5,-14.5,-14.35,-14.26,-14.62,-14.76,-15.33,-15.98,-17.21,fist
20.511,6.73,6.42,6.08,5.32,4.03,2.7,0.93,-1.2,fist
20.522,22.49,22.35,21.9,21.4,19.85,18.85,17.26,15.44,fist
20.531999999999996,8.86,8.89,8.74,8.74,8.09,8.02,7.64,7.1,fist
20.543000000000003,21.92,21.23,20.51,19.96,18.59,17.62,16.26,14.5,fist
20.554000000000002,37.95,36.81,35.62,34.51,32.37,30.21,27.58,24.71,fist
20.564,-1.88,-2.17,-1.83,-1.79,-1.28,-1.59,-1.67,-1.16,fist
20.575,-27.5,-26.66,-24.77,-23.39,-20.13,-17.76,-14.62,-10.34,fist
20.586,-1.57,-0.8,0.41,1.36,3.79,6.15,9.11,13.13,fist
20.596,11.02,11.04,10.96,10.88,11.4,12.34,13.57,15.56,fist
20.607,-19.47,-19.26,-19.1,-19.01,-18.39,-17.64,-16.68,-15.24,fist
20.616999999999997,-46.44,-45.81,-45.04,-44.5,-43.24,-42.36,-41.28,-40.32,fist
20.628,-11.89,-11.59,-11.65,-11.64,-11.96,-12.29,-12.98,-14.94,fist
20.638,32.85,32.86,31.58,30.97,28.5,26.95,24.45,19.98,fist
20.648000000000003,22.17,22.03,20.65,20.16,17.57,16.37,14.42,11.23,fist
20.659000000000002,-15.21,-15.39,-16.0,-15.91,-16.95,-16.59,-16.32,-15.88,fist
20.669,-46.23,-46.45,-46.61,-46.23,-46.17,-44.76,-43.01,-40.41,fist
20.679000000000002,-33.25,-33.8,-34.41,-34.42,-35.26,-34.35,-33.51,-32.39,fist
20.69,23.09,22.76,21.83,21.63,19.56,19.6,18.72,17.16,fist
20.7,53.77,54.12,53.79,53.82,52.53,52.02,50.62,48.41,fist
20.71,30.07,30.6,31.47,31.62,32.9,32.02,31.5,31.18,fist
20.72,-26.39,-26.01,-24.07,-23.77,-19.76,-20.27,-18.96,-16.05,fist
20.73,-63.38,-63.44,-61.27,-61.11,-56.2,-56.46,-54.28,-49.86,fist
20.74,-43.02,-43.49,-41.61,-41.93,-37.76,-38.91,-37.88,-34.96,fist
20.75,9.26,9.15,10.55,10.2,12.94,11.19,10.62,10.92,fist
20.76,58.85,58.9,58.96,58.77,58.68,57.3,55.61,53.45,fist
20.771,66.05,65.83,64.32,64.2,61.05,60.99,59.2,56.1,fist
20.781999999999996,29.6,29.51,27.09,26.97,22.17,23.34,22.0,19.07,fist
20.793000000000003,11.59,11.21,8.33,7.71,2.25,2.93,1.21,-2.16,fist
20.804000000000002,15.46,14.65,12.2,11.64,7.22,7.74,6.69,4.27,fist
20.816,3.51,2.7,1.58,1.76,-0.1,1.24,2.17,2.49,fist
20.826999999999998,-25.63,-26.02,-25.65,-25.1,-24.49,-23.12,-21.32,-19.06,fist
20.837,-37.49,-36.81,-35.68,-35.21,-33.58,-32.86,-31.83,-30.11,fist
20.848000000000003,-5.34,-4.75,-4.31,-4.74,-4.35,-5.37,-6.39,-7.48,fist
20.859,21.49,21.09,21.4,20.51,20.88,18.85,17.55,16.08,fist
20.869,2.75,2.52,4.3,4.27,7.48,6.65,7.65,9.29,fist
20.88,-41.28,-40.34,-37.2,-36.19,-30.51,-29.51,-26.37,-21.9,fist
20.891,-67.89,-65.26,-61.84,-59.72,-53.79,-50.66,-46.24,-40.54,fist
20.901,-37.11,-34.57,-32.82,-30.89,-28.27,-25.33,-22.56,-19.4,fist
20.912,2.65,3.1,2.29,2.52,0.69,0.85,0.02,-1.25,fist
20.921999999999997,-0.89,-1.42,-3.34,-4.0,-7.06,-8.14,-10.1,-12.74,fist
20.933000000000003,-12.02,-12.69,-14.47,-15.18,-17.26,-18.13,-19.3,-20.98,fist
20.944000000000003,5.05,4.03,2.74,1.98,0.57,-0.34,-1.19,-2.02,fist
20.954,38.78,37.57,36.5,35.69,33.91,32.71,31.14,29.61,fist
20.964000000000002,33.29,32.49,31.51,30.99,28.98,27.95,26.01,23.58,fist
20.975,0.87,0.88,0.01,-0.02,-1.63,-2.23,-3.65,-5.81,fist
20.985,21.97,21.3,20.11,19.55,17.72,16.47,14.98,13.09,fist
20.995,71.02,68.68,67.29,65.73,63.84,61.78,60.27,59.17,fist
21.005,70.56,68.18,67.33,65.84,64.93,63.37,62.55,62.31,fist
21.015,13.72,13.2,13.59,13.35,14.07,14.08,14.41,14.76,fist
21.025,-37.26,-36.02,-34.34,-33.26,-31.05,-29.41,-27.74,-26.01,fist
21.035999999999998,-37.51,-35.69,-33.59,-31.98,-29.28,-26.83,-24.59,-22.09,fist
21.046,-32.14,-30.28,-28.59,-27.16,-24.77,-22.49,-20.57,-18.54,fist
21.055999999999997,-34.38,-33.14,-32.54,-32.15,-31.1,-30.43,-29.85,-29.22,fist
21.066,-14.68,-14.49,-14.84,-15.54,-16.06,-16.99,-17.82,-18.76,fist
21.076,5.21,4.96,4.84,4.28,3.85,3.26,2.74,2.18,fist
21.086,8.27,8.31,8.77,9.1,9.64,10.21,10.76,11.79,fist
21.096,-12.19,-11.56,-11.13,-10.24,-9.53,-8.49,-7.53,-5.99,fist
21.107,-38.73,-38.01,-37.87,-37.18,-36.86,-36.25,-35.42,-34.41,fist
21.116999999999997,-33.18,-32.87,-32.56,-32.16,-31.51,-31.19,-30.05,-29.15,fist
21.127,-9.11,-9.48,-9.24,-9.12,-8.38,-8.29,-7.19,-6.45,fist
21.136999999999997,10.25,9.31,8.53,7.94,6.89,5.79,4.93,3.55,fist
21.148000000000003,19.91,19.41,18.16,17.45,15.1,13.68,11.37,8.22,fist
21.159000000000002,29.76,29.33,28.73,28.43,27.1,26.67,25.29,23.34,fist
21.171,36.92,36.04,35.85,35.6,35.39,35.41,35.08,34.68,fist
21.182,9.75,9.47,8.96,8.64,8.3,8.13,7.74,7.39,fist
21.193,-30.37,-29.92,-30.21,-30.3,-30.18,-30.18,-30.28,-29.86,fist
21.204,-38.78,-38.03,-37.31,-36.79,-35.27,-34.48,-33.44,-31.47,fist
21.215,-1.93,-1.55,-1.14,-0.94,-0.25,0.09,0.51,1.21,fist
21.225,58.95,58.2,57.05,55.9,53.87,52.29,50.33,47.88,fist
21.235,72.2,71.21,69.76,68.32,65.79,63.88,61.58,58.81,fist
21.246,9.17,9.05,9.22,9.11,9.3,9.45,9.97,10.47,fist
21.256,-51.9,-51.11,-49.21,-47.89,-44.92,-42.94,-39.72,-36.01,fist
21.267,-25.1,-24.23,-22.82,-21.81,-19.76,-18.63,-16.57,-14.09,fist
21.276999999999997,40.57,41.01,40.81,40.74,39.88,39.22,38.14,36.88,fist
21.288,32.36,32.86,32.45,32.52,31.12,30.71,29.16,27.23,fist
21.298000000000002,-28.33,-28.26,-28.15,-27.61,-27.79,-27.17,-27.07,-26.73,fist
21.309,-49.11,-50.16,-50.03,-49.89,-49.58,-49.17,-48.37,-46.73,fist
25.961,59.99,60.08,59.62,59.58,58.94,58.74,58.83,57.62,fist
25.971,63.83,64.52,64.72,65.12,65.41,65.86,66.64,66.42,fist
25.980999999999998,26.26,27.45,28.15,28.75,29.93,30.9,32.05,32.73,fist
25.991,-27.74,-26.9,-25.96,-25.59,-24.01,-22.94,-21.8,-20.57,fist
26.000999999999998,-57.42,-57.2,-56.49,-56.62,-55.14,-54.32,-53.6,-52.43,fist
26.011,-33.76,-33.87,-33.9,-34.42,-33.79,-33.59,-33.77,-33.45,fist
26.021,18.43,18.19,17.61,17.21,16.68,16.14,15.32,14.86,fist
26.031,42.86,42.56,41.93,42.06,40.61,39.54,38.55,38.02,fist
26.041,11.94,11.4,11.26,11.82,10.43,9.37,8.74,9.18,fist
26.051,-48.05,-49.04,-48.82,-48.37,-49.35,-50.29,-50.77,-49.38,fist
26.061,-78.49,-80.2,-80.45,-80.52,-82.1,-83.58,-84.95,-83.65,fist
26.070999999999998,-63.41,-65.49,-66.08,-66.45,-68.22,-69.91,-71.6,-70.37,fist
26.081,-36.49,-37.34,-37.78,-38.16,-38.93,-39.66,-40.67,-40.25,fist
26.090999999999998,-5.45,-4.34,-4.63,-5.05,-4.61,-3.83,-3.97,-5.21,fist
26.101,45.42,47.33,47.57,47.28,49.18,51.38,52.59,51.45,fist
26.111,89.3,91.46,92.44,92.67,95.62,98.7,100.92,101.12,fist
26.121,78.73,81.43,82.98,83.86,87.11,90.71,93.22,94.23,fist
26.131,18.39,21.13,22.75,23.87,26.69,30.13,32.47,33.51,fist
26.141,-37.41,-35.96,-35.21,-34.55,-33.51,-31.83,-30.72,-30.68,fist
26.151,-37.85,-38.59,-39.09,-39.19,-40.42,-41.32,-41.75,-42.98,fist
26.160999999999998,12.19,9.98,8.85,8.36,5.98,3.47,2.34,0.56,fist
26.171,56.26,53.86,53.09,52.91,50.86,48.29,47.53,46.26,fist
26.180999999999997,49.73,47.32,47.03,47.35,45.53,42.92,42.66,41.82,fist
26.191,-9.59,-11.62,-12.1,-11.76,-14.11,-17.17,-17.94,-19.54,fist
26.201,-62.6,-63.59,-64.12,-64.08,-65.67,-67.82,-68.89,-70.14,fist
26.211,-46.96,-47.27,-47.79,-48.49,-48.61,-49.28,-50.35,-50.14,fist
26.221,-6.92,-6.91,-8.01,-9.59,-9.89,-10.32,-12.2,-12.22,fist
26.230999999999998,-6.13,-5.77,-6.85,-8.33,-8.72,-9.25,-10.92,-11.11,fist
26.241,-22.26,-21.74,-21.69,-22.29,-21.13,-21.07,-21.02,-19.56,fist
26.250999999999998,-19.21,-19.0,-18.07,-18.24,-15.94,-15.3,-14.44,-11.88,fist
26.261,-1.28,-1.5,-0.84,-1.17,0.22,0.8,0.78,2.43,fist
26.273000000000003,6.95,6.9,7.15,6.9,6.95,7.7,6.94,7.22,fist
26.285999999999998,10.94,11.81,12.27,12.72,12.71,14.32,14.34,14.2,fist
26.299,26.57,28.58,28.91,29.97,30.03,32.02,33.08,32.22,fist
26.311,23.03,25.77,25.85,27.31,27.44,29.4,31.29,30.01,fist
26.324,0.59,3.06,3.87,5.78,7.15,9.6,12.89,13.73,fist
26.337,-0.05,1.08,2.48,4.17,6.29,8.6,12.0,14.72,fist
26.346999999999998,6.16,5.86,6.62,7.14,8.01,8.78,9.85,11.19,fist
26.357,-10.65,-11.8,-12.2,-12.77,-13.52,-14.36,-15.46,-16.02,fist
26.366999999999997,-27.16,-29.02,-29.87,-30.91,-31.99,-33.49,-34.76,-35.03,fist
26.377,-4.62,-6.65,-7.17,-8.19,-8.86,-10.48,-11.21,-10.91,fist
26.386999999999997,28.55,27.49,27.12,26.31,25.44,23.64,22.41,21.39,fist
26.397,18.21,18.23,17.58,17.0,15.55,13.68,11.71,9.29,fist
26.406999999999996,-2.97,-2.9,-3.5,-3.76,-4.84,-6.17,-7.68,-9.32,fist
26.416999999999998,1.5,0.82,0.8,0.83,0.9,0.5,-0.08,0.05,fist
26.427,5.38,4.24,4.79,4.88,5.67,5.95,5.78,6.62,fist
26.436999999999998,3.23,2.48,3.05,3.05,3.66,4.21,4.15,4.71,fist
26.447,4.11,4.17,4.18,4.12,3.98,4.36,4.35,4.3,fist
26.456999999999997,1.04,2.07,1.77,2.01,1.52,1.94,2.13,1.67,fist
26.467,-11.09,-9.48,-9.39,-8.67,-8.65,-7.59,-7.03,-7.16,fist
26.476999999999997,-20.18,-19.29,-19.25,-18.88,-18.91,-18.0,-17.77,-17.9,fist
26.487,-6.8,-7.19,-7.88,-8.45,-9.27,-9.59,-10.19,-11.12,fist
26.497,1.1,0.77,0.27,-0.17,-0.5,-1.07,-1.17,-1.62,fist
26.508000000000003,-19.44,-18.68,-18.01,-17.43,-16.12,-15.62,-14.11,-12.47,fist
26.518,-19.9,-19.57,-19.0,-18.68,-17.64,-17.3,-16.24,-14.52,fist
26.528000000000002,10.84,9.4,8.25,6.96,5.46,3.85,2.09,0.58,fist
26.538,28.41,26.95,25.31,23.81,21.67,19.58,17.02,13.94,fist
26.548000000000002,14.92,15.0,14.93,14.96,15.0,14.61,14.4,13.85,fist
26.558000000000003,-27.24,-26.63,-25.51,-24.63,-23.14,-22.41,-20.67,-18.56,fist
26.568,-43.9,-43.44,-42.25,-41.52,-39.97,-39.03,-36.86,-34.36,fist
26.578000000000003,6.83,7.37,8.2,8.71,9.86,10.71,12.44,13.81,fist
