Time Ch1 Ch2 Ch3 Ch4 Ch5 Ch6 Ch7 Ch8 Ch9 Ch10 Ch11 Ch12 Ch13 Ch14
4.516 -0.59 -0.47 -0.35 0.04 0.24 0.06 -1.42 -0.82 -2.86 -2.83 -2.38 -1.88 -1.88 -1.65
4.525 0.29 0.30 0.28 0.56 0.65 0.33 -0.74 -0.29 -1.30 -1.09 -0.61 -0.15 -0.17 -0.12
4.533 0.06 -0.06 -0.32 -0.25 -0.36 -0.83 -0.95 -0.93 -0.49 -0.41 -0.24 -0.09 -0.50 -0.83
4.541 2.32 2.05 1.43 1.24 0.73 0.04 0.54 -0.18 0.96 0.80 0.73 0.60 0.06 -0.41
4.550 3.24 2.95 2.22 1.94 1.24 0.45 1.23 0.07 1.93 1.76 1.44 1.25 1.02 0.79
4.558 0.97 0.89 0.45 0.46 0.18 -0.15 1.03 0.23 1.87 2.02 1.78 1.63 1.92 1.95
4.566 -0.22 -0.14 -0.39 -0.10 -0.02 0.21 1.61 1.25 1.95 2.35 2.39 2.25 2.77 2.88
4.575 1.56 1.64 1.20 1.37 1.31 1.61 2.52 2.15 2.13 2.32 2.08 1.87 1.88 1.96
4.583 3.55 3.53 2.91 2.76 2.55 2.64 2.77 2.36 3.03 3.03 2.46 2.28 1.85 1.90
4.591 0.27 0.24 -0.11 -0.35 -0.16 0.04 -0.02 0.10 1.69 1.79 1.51 1.43 1.26 1.35
4.600 -4.69 -4.55 -4.36 -4.46 -3.73 -3.05 -2.80 -1.98 -2.27 -2.09 -1.87 -1.95 -1.65 -1.63
4.608 -4.54 -4.43 -3.92 -4.01 -3.42 -2.52 -2.35 -1.49 -3.51 -3.47 -3.02 -3.05 -2.64 -2.71
4.616 -1.62 -1.64 -1.04 -1.16 -1.03 -0.27 -0.51 0.04 -1.38 -1.56 -1.28 -1.15 -1.13 -1.18
4.625 1.05 0.99 1.62 1.59 1.67 2.31 1.87 2.29 2.55 2.23 2.37 2.57 2.20 2.07
4.633 1.69 1.60 2.02 2.14 2.32 2.95 2.42 2.72 4.14 3.71 4.05 4.31 3.84 3.63
4.641 -0.12 -0.13 -0.14 0.14 0.24 0.67 0.15 0.21 -0.26 -0.75 -0.21 0.08 -0.26 -0.42
4.650 -1.83 -1.77 -2.10 -1.92 -2.00 -2.18 -2.48 -2.65 -4.78 -5.07 -4.72 -4.50 -4.51 -4.47
4.658 -1.55 -1.58 -1.90 -2.06 -2.26 -3.09 -3.13 -3.38 -4.64 -4.64 -4.96 -4.93 -4.72 -4.52
4.666 1.29 1.14 0.98 0.52 0.19 -0.83 -0.88 -1.19 -1.79 -1.62 -2.56 -2.73 -2.59 -2.46
4.675 3.01 2.82 2.70 2.29 1.87 1.09 0.85 0.50 0.88 1.14 0.37 0.26 0.40 0.57
4.683 2.66 2.75 2.77 2.77 2.57 2.26 2.13 2.00 2.60 2.93 2.75 2.63 2.89 3.14
4.691 3.37 3.73 3.83 4.05 3.91 3.91 3.83 3.78 4.39 4.69 4.71 4.34 4.50 4.54
4.700 1.57 1.76 1.60 1.62 1.16 1.13 0.75 0.47 2.63 2.75 2.86 2.63 2.76 2.74
4.708 -2.86 -2.82 -3.12 -3.12 -3.60 -3.68 -4.02 -4.23 -3.44 -3.43 -3.00 -2.86 -2.52 -2.41
4.716 -4.49 -4.46 -4.55 -4.22 -4.47 -4.46 -4.35 -4.25 -6.04 -6.12 -5.62 -5.55 -5.31 -5.44
4.725 -3.76 -3.82 -3.55 -2.89 -2.98 -2.77 -2.32 -2.00 -3.08 -3.35 -3.17 -3.34 -3.52 -3.93
4.733 -1.82 -1.93 -1.39 -0.66 -0.63 -0.22 0.28 0.64 0.80 0.61 0.61 0.50 0.18 -0.02
4.741 0.93 0.78 1.24 1.70 1.77 2.13 2.35 2.48 2.87 2.95 3.07 3.22 3.10 3.31
4.750 2.72 2.72 2.87 3.08 3.19 3.48 3.40 3.31 2.95 3.05 3.19 3.33 3.24 3.41
4.758 3.08 3.25 3.19 3.26 3.35 3.58 3.37 3.22 2.56 2.42 2.34 2.31 1.88 1.68
4.766 2.19 2.28 2.23 2.08 2.34 2.48 2.31 2.17 2.74 2.59 2.45 2.57 2.05 1.85
4.775 1.19 1.21 1.36 0.96 1.75 1.90 1.92 1.92 2.78 2.92 2.91 3.20 3.06 3.10
4.783 0.32 0.25 0.41 -0.28 0.58 0.57 0.61 0.51 1.55 1.80 1.69 1.75 1.93 1.99
4.791 -1.24 -1.38 -1.33 -2.24 -1.57 -1.85 -1.86 -2.08 -0.58 -0.45 -0.74 -0.85 -0.50 -0.40
4.800 -2.55 -2.61 -2.58 -3.63 -2.63 -2.98 -3.00 -2.98 -2.70 -2.70 -2.90 -2.91 -2.58 -2.36
4.808 -2.59 -2.67 -2.81 -3.96 -2.82 -3.28 -3.46 -3.44 -3.69 -3.90 -3.92 -3.80 -3.83 -3.65
4.816 -2.36 -2.50 -2.66 -3.53 -3.05 -3.57 -3.69 -3.76 -3.41 -3.71 -3.63 -3.53 -3.75 -3.71
4.825 -3.16 -3.21 -3.17 -3.27 -3.83 -4.21 -3.78 -3.71 -4.18 -4.35 -4.16 -4.22 -4.26 -4.34
4.833 -2.20 -2.05 -2.07 -1.35 -2.52 -2.65 -1.72 -1.41 -3.78 -3.67 -3.44 -3.62 -3.30 -3.47
4.841 3.25 3.53 3.11 4.22 3.09 3.11 3.95 4.34 1.47 1.81 1.81 1.61 2.06 1.77
4.850 7.96 8.09 7.26 8.17 6.91 6.75 7.01 6.97 6.55 6.95 6.56 6.35 6.48 6.24
4.858 5.34 5.31 4.57 5.10 3.79 3.55 3.54 3.16 5.61 5.99 5.53 5.39 5.41 5.56
4.866 -1.42 -1.43 -1.64 -1.30 -2.06 -2.05 -1.79 -1.82 0.01 0.28 -0.00 -0.08 0.17 0.61
4.874 -3.57 -3.61 -3.42 -3.05 -3.21 -3.10 -2.68 -2.32 -2.65 -2.53 -2.82 -3.03 -2.67 -2.43
4.883 -1.51 -1.75 -1.38 -0.97 -0.78 -0.79 -0.60 -0.29 0.01 0.13 -0.26 -0.62 -0.34 -0.44
4.891 -0.66 -1.07 -0.79 -0.66 -0.44 -0.62 -0.85 -0.89 0.30 0.45 0.11 -0.18 -0.01 -0.20
4.899 -0.01 -0.39 -0.12 -0.38 -0.11 -0.24 -0.64 -0.76 -1.29 -1.20 -1.22 -1.30 -1.10 -1.09
4.908 -0.35 -0.58 -0.11 -0.48 0.02 0.30 -0.29 -0.22 -1.21 -1.41 -0.95 -0.80 -0.80 -0.70
4.916 -1.82 -1.94 -1.57 -1.91 -1.56 -0.94 -2.03 -2.25 -3.10 -3.70 -3.09 -2.72 -3.36 -3.34
4.924 0.68 0.76 0.76 0.62 0.84 1.81 0.33 -0.20 -3.44 -4.27 -3.61 -2.99 -4.20 -4.24
4.933 4.06 4.49 4.20 4.52 5.19 6.84 5.12 4.89 1.02 -0.08 1.09 2.13 0.54 0.38
4.941 2.50 3.15 2.86 3.54 4.71 6.68 5.12 5.34 5.82 4.67 6.27 7.46 5.96 5.75
4.949 -2.59 -2.14 -2.16 -1.66 -0.74 0.32 -0.21 0.11 6.05 5.61 6.54 7.16 6.58 6.47
4.961 -5.85 -5.85 -5.62 -5.80 -5.79 -6.44 -5.58 -5.51 -0.18 0.33 -0.27 -0.66 0.03 0.05
4.973 -2.15 -2.36 -2.01 -2.67 -3.22 -4.87 -3.12 -3.11 -3.78 -2.79 -4.26 -5.26 -3.76 -3.64
4.985 3.32 3.22 3.49 2.80 2.25 0.76 2.31 2.33 -0.13 0.76 -0.31 -1.08 0.32 0.50
4.997 3.09 3.13 3.16 2.60 2.01 0.96 1.78 1.52 1.51 1.98 1.54 1.19 1.94 1.98
5.009 3.09 3.13 3.16 2.60 2.01 0.96 1.78 1.52 1.51 1.98 1.53 1.19 1.94 1.98
5.021 0.44 0.54 0.41 0.10 -0.42 -1.21 -0.69 -1.10 -0.46 -0.32 -0.51 -0.81 -0.69 -0.93
5.033 -0.62 -0.36 -0.61 -0.65 -0.74 -1.23 -0.81 -1.02 -1.54 -1.63 -1.58 -1.90 -2.18 -2.48
5.045 0.17 0.78 0.59 0.72 1.13 1.09 1.43 1.68 -0.24 -0.31 -0.03 -0.14 -0.36 -0.27
5.057 -1.01 -0.33 -0.33 -0.11 0.27 0.56 0.64 1.13 1.32 1.45 1.83 1.92 2.02 2.37
5.069 -5.96 -5.80 -5.98 -5.76 -6.19 -5.86 -6.48 -6.49 -2.98 -3.01 -2.68 -2.53 -2.52 -2.44
5.080 -4.88 -5.36 -5.90 -5.64 -6.70 -6.46 -7.38 -7.88 -8.23 -8.51 -8.24 -7.99 -8.22 -8.30
5.092 3.73 3.06 2.58 3.03 2.36 2.66 2.23 2.03 -3.81 -4.06 -3.73 -3.31 -3.50 -3.41
5.104 9.36 9.00 8.99 9.62 9.83 10.31 10.54 11.10 6.76 6.66 6.91 7.23 7.05 7.13
5.116 9.44 9.16 9.56 10.01 10.65 10.89 11.50 12.40 13.55 13.75 13.52 13.41 13.29 13.18
5.128 3.80 3.22 3.72 3.62 4.12 3.75 4.28 4.87 10.77 11.27 10.45 10.05 10.20 10.08
5.140 -4.40 -5.19 -4.64 -5.25 -4.98 -5.90 -5.34 -5.18 0.68 1.36 0.12 -0.43 0.11 0.09
5.152 -7.26 -8.24 -7.66 -8.73 -8.67 -10.28 -9.18 -9.55 -7.66 -6.74 -8.54 -9.32 -8.45 -8.41
5.164 -5.47 -6.33 -5.84 -7.15 -7.13 -8.98 -7.57 -8.32 -10.26 -9.37 -11.39 -12.08 -11.21 -10.97
5.169 -3.55 -3.65 -3.41 -4.22 -3.97 -4.72 -4.10 -4.63 -8.13 -7.81 -8.76 -8.85 -8.38 -8.02
5.173 -3.94 -3.20 -3.52 -3.51 -3.35 -2.46 -3.63 -4.02 -4.62 -5.23 -4.42 -3.90 -4.27 -4.20
5.178 -3.34 -2.33 -3.16 -2.68 -2.83 -1.05 -3.40 -3.98 -4.21 -5.52 -3.62 -2.74 -3.80 -4.00
5.183 3.39 4.23 3.48 4.11 4.18 5.98 4.18 3.90 -1.33 -2.54 -0.67 0.28 -0.68 -0.76
5.188 9.80 10.60 10.37 11.09 11.72 13.31 12.64 13.11 8.41 7.67 9.02 9.66 8.99 8.97
5.192 9.06 9.84 9.95 10.55 11.33 12.63 12.34 13.16 14.62 14.21 15.08 15.26 14.69 14.51
5.197 3.02 3.38 3.53 3.72 4.05 4.72 4.39 4.94 10.55 10.47 10.80 10.65 10.36 10.16
5.202 -4.89 -4.90 -4.81 -4.93 -5.19 -5.12 -5.41 -5.28 0.29 0.40 0.36 0.08 0.16 0.06
5.206 -9.14 -9.27 -9.37 -9.59 -10.41 -10.78 -10.90 -11.25 -9.68 -9.59 -9.71 -10.03 -9.82 -9.87
5.211 -6.10 -6.26 -6.53 -6.64 -7.81 -8.45 -8.19 -8.80 -11.51 -11.41 -11.57 -11.80 -11.67 -11.59
5.216 -0.44 -0.63 -0.66 -0.40 -1.34 -1.74 -0.98 -1.09 -4.49 -4.27 -4.37 -4.44 -4.19 -4.05
5.221 1.82 1.57 1.89 2.43 1.92 1.94 2.84 3.38 2.10 2.38 2.31 2.26 2.68 2.62
5.225 2.32 2.12 2.46 2.91 2.54 2.60 3.19 3.67 3.38 3.55 3.40 3.27 3.59 3.34
5.230 3.62 3.51 3.54 3.79 3.52 3.16 3.41 3.47 3.11 3.20 3.08 2.98 3.14 3.04
5.235 3.66 3.58 3.35 3.49 3.57 2.78 2.99 2.91 3.97 4.21 4.18 4.12 4.25 4.40
5.240 0.81 0.69 0.46 0.56 1.03 0.06 0.34 0.37 2.80 3.13 3.20 3.18 3.33 3.51
5.244 -2.85 -3.13 -3.31 -3.23 -2.67 -3.82 -3.70 -3.63 -2.65 -2.54 -2.37 -2.19 -2.26 -2.17
5.249 -1.69 -2.02 -2.08 -2.11 -1.59 -2.75 -2.76 -2.76 -5.28 -5.39 -5.28 -4.92 -5.32 -5.18
5.257 2.40 2.20 2.24 1.89 2.40 1.71 1.78 1.65 -0.26 -0.35 -0.55 -0.27 -0.62 -0.49
5.266 1.78 1.72 1.71 0.97 1.47 1.42 1.58 1.15 3.95 3.98 3.25 3.24 3.16 3.11
5.274 -1.92 -1.90 -1.87 -2.70 -2.23 -1.79 -1.59 -2.27 1.29 1.38 0.32 0.03 0.14 -0.04
5.282 -3.18 -3.31 -3.15 -3.82 -3.61 -3.01 -2.90 -3.70 -3.93 -3.95 -4.84 -5.25 -5.15 -5.30
5.291 0.15 -0.03 0.22 -0.25 -0.27 0.39 0.39 -0.30 -3.92 -4.02 -4.41 -4.78 -4.61 -4.63
5.299 2.48 2.56 2.96 2.85 2.95 3.80 3.89 3.70 3.07 3.11 3.22 3.14 3.50 3.62
5.307 -2.04 -1.71 -1.29 -1.04 -0.79 -0.02 0.02 0.36 5.18 5.37 5.72 6.00 6.21 6.35
5.316 -4.23 -3.77 -3.48 -3.04 -2.86 -2.37 -2.48 -1.90 -0.50 -0.21 0.29 0.65 0.74 0.89
5.324 -0.59 -0.16 -0.01 0.42 0.32 0.59 0.27 0.74 -1.56 -1.36 -0.76 -0.64 -0.50 -0.41
5.333 0.26 0.40 0.30 0.50 -0.06 -0.03 -0.87 -0.81 -0.63 -0.97 -0.60 -0.66 -0.88 -1.04
5.341 -0.56 -0.63 -0.98 -0.97 -1.82 -1.75 -2.92 -2.91 -4.13 -4.83 -4.67 -4.54 -4.98 -5.06
5.349 0.27 0.23 -0.26 -0.23 -1.07 -0.66 -1.69 -1.21 -4.50 -4.96 -4.72 -4.39 -4.54 -4.35
5.358 3.07 3.19 2.74 2.99 2.48 3.14 2.50 3.64 -0.10 -0.22 0.08 0.16 0.23 0.34
5.366 7.16 7.29 7.22 7.62 7.69 8.28 8.11 9.81 6.00 6.14 6.35 6.03 6.03 5.83
5.374 7.51 7.37 7.48 7.66 7.94 7.97 7.78 9.35 9.96 10.15 10.19 9.70 9.42 9.01
5.383 4.72 4.48 4.39 4.20 4.31 3.61 3.30 4.17 5.00 5.06 4.87 4.48 4.18 3.94
5.391 0.04 -0.13 -0.24 -0.58 -0.44 -1.55 -1.26 -0.86 -2.62 -2.50 -2.97 -3.18 -3.08 -2.97
5.399 -6.17 -6.32 -6.25 -6.55 -6.32 -7.46 -6.50 -6.35 -4.25 -3.94 -4.49 -4.59 -4.26 -4.10
5.408 -8.84 -8.96 -8.85 -9.01 -8.84 -9.71 -8.73 -8.91 -2.95 -2.69 -2.96 -2.89 -2.68 -2.59
5.416 -8.68 -8.73 -8.68 -8.71 -8.62 -9.09 -8.40 -9.08 -3.12 -3.16 -3.09 -2.79 -2.90 -2.84
5.424 -6.58 -6.51 -6.40 -6.26 -6.13 -6.30 -5.55 -6.79 -4.97 -5.14 -4.84 -4.43 -4.63 -4.57
5.433 -2.95 -2.83 -2.54 -2.15 -1.92 -1.85 -0.63 -2.35 -3.65 -3.55 -3.15 -2.78 -2.66 -2.50
5.441 0.31 0.37 0.50 0.90 0.95 1.18 2.43 -0.29 -0.07 0.10 0.38 0.59 0.86 0.93
5.449 5.07 5.06 4.72 4.77 4.49 4.71 5.40 1.00 0.14 -0.04 -0.06 -0.09 0.04 -0.10
5.458 6.38 6.32 5.88 5.60 5.36 5.58 5.95 1.19 0.11 -0.16 -0.42 -0.59 -0.53 -0.65
5.466 2.86 2.77 2.65 2.34 2.41 2.79 3.26 0.73 1.23 1.18 0.89 0.76 0.86 0.86
5.474 1.57 1.50 1.65 1.52 1.83 2.38 3.09 4.06 1.85 1.95 1.73 1.69 1.84 1.99
5.483 2.51 2.48 2.73 2.71 3.07 3.58 4.48 7.74 4.60 4.83 4.60 4.56 4.66 4.81
5.491 3.93 3.91 3.97 3.90 4.06 4.26 4.73 7.97 7.13 7.34 7.09 6.90 6.73 6.66
5.499 3.89 3.87 3.81 3.70 3.72 3.66 3.35 5.76 5.00 5.14 4.91 4.65 4.33 4.12
5.508 0.71 0.73 0.89 0.84 0.87 0.83 -0.09 1.90 1.62 1.73 1.61 1.43 1.26 1.11
5.516 -3.87 -3.88 -3.65 -3.70 -3.88 -3.92 -5.82 -4.10 -1.14 -1.20 -1.16 -1.23 -1.30 -1.35
5.524 -7.35 -7.41 -7.40 -7.42 -7.85 -7.97 -10.96 -9.29 -6.10 -6.39 -6.11 -6.00 -6.12 -6.02
5.533 -4.34 -4.26 -4.39 -4.25 -4.56 -4.60 -8.62 -6.60 -7.69 -8.05 -7.38 -7.03 -7.12 -6.93
5.541 2.52 2.87 2.86 3.24 3.27 3.50 -1.93 0.75 -2.26 -2.63 -1.42 -0.93 -1.07 -1.00
5.549 2.83 3.35 3.53 4.07 4.29 4.65 -0.57 2.07 1.15 0.74 1.95 2.37 1.99 1.78
5.558 -1.60 -1.26 -1.17 -0.77 -0.64 -0.57 -2.18 -1.35 -1.59 -1.91 -1.50 -1.34 -1.64 -1.89
5.566 -2.73 -2.71 -2.84 -2.83 -2.85 -3.28 0.04 -1.76 -3.61 -3.52 -4.02 -4.15 -3.89 -3.85
5.574 -0.51 -0.63 -0.71 -0.89 -0.95 -1.61 4.40 1.25 0.26 0.67 -0.28 -0.58 0.01 0.18
5.583 1.14 0.90 1.04 0.91 0.79 0.35 5.74 2.99 4.07 4.51 3.69 3.42 3.82 3.92
5.591 0.65 0.14 0.27 0.01 -0.37 -0.52 2.99 0.85 2.49 2.87 2.38 2.24 2.36 2.44
5.600 0.39 -0.34 -0.42 -0.88 -1.34 -1.39 0.73 -1.24 0.54 0.77 0.51 0.40 0.44 0.49
5.608 1.44 0.89 0.75 0.45 0.40 0.56 1.64 0.21 0.75 0.76 0.71 0.66 0.74 0.78
5.616 1.24 1.08 0.87 0.86 1.11 1.45 1.73 0.87 1.58 1.45 1.36 1.39 1.41 1.49
5.625 0.39 0.44 0.02 0.08 0.20 0.60 0.27 -0.31 0.68 0.64 0.39 0.52 0.51 0.70
5.633 1.34 1.52 1.01 1.06 1.07 1.50 0.62 0.46 -0.91 -0.86 -0.97 -0.79 -0.90 -0.75
5.641 2.08 2.47 2.13 2.22 2.42 2.70 1.72 2.04 1.42 1.23 1.28 1.27 0.86 0.67
5.650 0.69 1.18 1.16 1.24 1.72 1.78 1.01 1.64 3.06 2.67 2.80 2.63 2.16 1.85
5.658 -1.09 -0.69 -0.51 -0.57 -0.23 -0.35 -1.09 -0.46 0.61 0.33 0.61 0.39 0.22 -0.06
5.666 -1.73 -1.40 -0.94 -1.03 -0.80 -0.94 -1.45 -0.72 -1.40 -1.38 -0.99 -1.20 -1.07 -1.33
5.675 -1.19 -0.81 -0.09 -0.05 0.32 0.24 0.06 0.99 -0.76 -0.48 -0.14 -0.25 -0.13 -0.26
5.683 -0.79 -0.54 -0.08 -0.16 -0.01 -0.44 -0.71 -0.27 1.71 2.00 1.94 1.76 1.61 1.47
5.691 -1.65 -1.61 -1.50 -1.73 -1.92 -2.71 -2.91 -2.91 0.30 0.60 0.17 0.01 0.10 0.15
5.700 -2.34 -2.31 -2.22 -2.34 -2.63 -3.24 -3.25 -3.04 -4.50 -4.11 -4.42 -4.33 -3.66 -3.25
5.708 -2.50 -2.44 -2.34 -2.23 -2.49 -2.68 -2.83 -2.39 -5.34 -5.14 -5.16 -4.93 -4.27 -3.83
5.716 -3.37 -3.27 -3.25 -2.89 -3.03 -2.75 -3.25 -2.69 -4.73 -4.83 -4.58 -4.21 -3.85 -3.49
5.725 -2.19 -2.18 -2.40 -2.01 -2.32 -1.88 -2.70 -2.20 -4.25 -4.55 -4.15 -3.72 -3.52 -3.32
5.733 3.14 2.99 2.63 2.89 2.40 2.77 2.09 2.45 0.46 0.16 0.43 0.64 0.67 0.57
5.741 7.37 7.18 6.92 7.07 6.69 6.95 6.57 6.66 6.11 5.99 5.98 5.92 5.60 5.29
5.750 4.61 4.33 4.04 3.91 3.51 3.45 2.87 2.27 5.35 5.16 4.76 4.52 3.77 3.39
5.758 -1.77 -2.25 -2.48 -2.79 -3.09 -3.26 -3.82 -4.67 -1.35 -1.69 -2.19 -2.39 -3.16 -3.25
5.766 -3.33 -3.98 -3.93 -4.13 -3.98 -3.84 -3.73 -4.08 -4.53 -4.72 -4.81 -4.85 -5.27 -5.04
5.775 0.42 -0.22 0.03 0.01 0.68 1.11 2.06 2.28 0.21 0.29 0.52 0.53 0.46 0.58
5.783 3.21 2.67 3.05 3.01 3.90 4.37 5.71 6.06 5.25 5.63 5.84 5.85 6.15 6.11
5.791 2.58 1.98 2.24 2.06 2.57 2.80 3.71 3.76 4.82 5.30 5.38 5.38 5.86 5.74
5.800 1.01 0.35 0.46 0.33 0.49 0.52 0.98 0.89 2.66 2.97 2.98 2.94 3.23 3.10
5.808 1.53 0.96 0.96 0.91 1.03 0.98 1.26 1.17 2.64 2.77 2.85 2.79 2.83 2.79
5.816 2.77 2.35 2.14 2.01 2.03 1.86 1.83 1.64 2.90 2.76 2.90 2.86 2.77 2.76
5.824 0.40 0.29 0.04 0.02 -0.01 -0.18 -0.48 -0.62 1.44 1.16 1.35 1.44 1.36 1.36
5.833 -4.35 -4.02 -4.24 -4.07 -4.26 -4.48 -5.06 -5.24 -1.38 -1.50 -1.15 -0.83 -0.78 -0.75
5.841 -5.97 -5.13 -5.52 -5.18 -5.67 -5.86 -6.68 -6.86 -4.73 -4.98 -4.53 -4.08 -4.14 -4.13
5.849 -3.80 -2.36 -2.82 -2.23 -2.63 -2.59 -3.14 -2.85 -7.51 -8.17 -8.04 -7.72 -8.22 -8.23
5.858 -1.27 0.60 0.37 1.00 0.96 1.02 1.13 1.87 -7.64 -8.23 -8.64 -8.66 -9.29 -9.22
5.866 0.09 1.93 2.00 2.18 2.27 1.90 2.48 2.93 -2.52 -2.43 -3.08 -3.48 -3.56 -3.44
5.874 0.41 1.74 1.87 1.38 1.14 0.31 0.70 0.24 2.65 3.26 2.71 2.09 2.61 2.63
5.883 -0.56 0.28 0.37 -0.29 -0.68 -1.31 -1.17 -1.91 0.80 1.21 0.85 0.40 0.99 1.01
5.891 -1.43 -0.69 -0.48 -0.75 -0.67 -0.52 -0.14 -0.30 -1.43 -1.31 -1.52 -1.70 -1.29 -1.19
5.899 -0.26 0.27 0.60 0.51 0.83 1.40 1.80 1.82 2.17 2.34 2.28 2.17 2.52 2.45
5.908 0.91 0.70 1.06 0.88 0.90 1.33 1.40 1.10 4.60 4.77 4.96 4.97 5.24 5.02
5.916 0.40 -0.75 -0.21 -0.33 -0.45 -0.16 -0.23 -0.51 1.18 1.20 1.56 1.80 1.87 1.78
5.924 0.62 -1.12 -0.43 -0.43 -0.29 0.03 -0.00 0.07 -2.07 -2.16 -1.89 -1.62 -1.80 -1.74
5.933 2.12 0.43 0.85 0.93 1.21 1.52 1.35 1.63 0.44 0.25 0.46 0.55 0.22 0.26
5.941 2.98 1.66 1.67 1.89 2.07 2.23 1.91 2.17 4.68 4.57 4.85 4.85 4.56 4.59
5.949 2.70 1.63 1.40 1.73 1.87 1.97 1.74 2.04 4.55 4.63 4.92 5.04 4.75 4.82
5.958 1.93 0.99 0.46 0.62 0.61 0.62 0.28 0.39 1.03 1.04 1.04 1.28 0.81 0.77
5.966 1.41 0.61 -0.09 -0.14 -0.37 -0.50 -0.96 -1.15 -1.39 -1.45 -1.84 -1.61 -2.18 -2.40
5.974 1.59 1.04 0.63 0.64 0.54 0.54 0.46 0.54 -0.25 -0.06 -0.29 -0.18 -0.31 -0.46
5.982 0.84 0.61 0.45 0.47 0.57 0.54 0.77 1.03 1.07 1.49 1.64 1.63 2.23 2.38
5.991 -2.10 -2.23 -2.45 -2.69 -2.65 -3.10 -2.82 -3.06 -2.21 -1.88 -1.92 -2.12 -1.31 -1.02
5.999 -3.85 -3.88 -4.14 -4.56 -4.61 -5.16 -4.85 -5.39 -5.71 -5.66 -6.06 -6.40 -5.95 -5.79
6.007 -3.66 -3.18 -3.36 -3.61 -3.64 -3.88 -3.78 -4.00 -4.63 -4.86 -5.09 -5.35 -5.22 -5.19
6.016 -4.81 -3.68 -3.84 -3.86 -3.87 -3.81 -4.25 -3.99 -3.99 -4.52 -4.37 -4.41 -4.51 -4.55
6.024 -4.65 -3.19 -3.31 -3.17 -3.24 -3.02 -3.71 -3.26 -4.65 -5.37 -5.05 -4.89 -5.13 -5.12
6.033 0.12 1.44 1.73 2.06 2.18 2.62 2.48 3.07 -0.91 -1.33 -1.03 -0.83 -0.99 -0.94
6.041 6.10 7.08 7.80 8.22 8.54 9.11 9.62 10.26 6.11 6.21 6.34 6.43 6.34 6.23
6.049 7.69 8.34 9.03 9.27 9.42 9.66 10.19 10.42 10.63 11.02 10.92 10.94 10.86 10.68
6.058 2.69 2.98 3.46 3.44 3.38 3.25 3.67 3.42 8.06 8.50 8.28 8.29 8.21 8.08
6.066 -2.18 -2.23 -1.88 -2.05 -2.14 -2.32 -1.94 -2.39 0.66 0.96 0.73 0.67 0.56 0.49
6.074 -1.94 -2.14 -1.92 -2.13 -2.27 -2.53 -2.31 -2.88 -3.02 -2.92 -3.18 -3.35 -3.29 -3.30
6.083 -2.74 -3.01 -3.07 -3.33 -3.60 -4.07 -3.95 -4.61 -3.35 -3.30 -3.63 -3.95 -3.70 -3.74
6.091 -4.73 -5.15 -5.60 -5.95 -6.44 -7.02 -7.08 -7.81 -5.05 -5.06 -5.41 -5.86 -5.64 -5.81
6.099 -1.66 -2.27 -2.85 -3.19 -3.71 -4.32 -4.59 -5.31 -6.27 -6.31 -6.47 -6.87 -6.71 -6.74
6.108 4.47 3.85 3.60 3.41 3.28 2.78 2.61 2.30 -3.15 -3.11 -2.99 -3.01 -2.91 -2.55
6.116 7.67 7.27 7.39 7.42 7.78 7.56 7.66 8.05 5.01 5.05 5.43 5.93 5.87 6.38
6.125 3.74 3.58 3.68 3.93 4.43 4.52 4.62 5.49 9.28 9.17 9.72 10.33 10.09 10.31
6.133 -2.32 -2.35 -2.58 -2.06 -1.76 -1.41 -1.63 -0.68 4.94 4.59 5.11 5.44 4.98 4.76
6.141 -3.95 -3.95 -4.56 -3.76 -3.76 -3.14 -3.82 -3.04 0.16 -0.48 0.21 0.47 -0.12 -0.52
6.150 -5.52 -5.48 -6.28 -5.48 -5.65 -4.74 -5.65 -5.24 -4.72 -5.43 -4.50 -4.01 -4.53 -4.79
6.158 -4.99 -4.88 -5.36 -4.97 -5.04 -3.93 -4.52 -4.47 -9.64 -9.96 -9.53 -9.10 -9.41 -9.49
6.166 1.47 1.66 1.80 1.65 1.83 2.81 2.76 2.64 -5.82 -5.47 -5.98 -6.08 -5.96 -5.92
6.175 6.06 6.23 6.87 6.39 6.73 7.28 7.65 7.54 4.56 5.37 4.37 3.93 4.47 4.55
6.183 4.45 4.43 5.21 4.66 5.01 5.07 5.60 5.55 9.35 10.12 9.39 9.07 9.69 9.74
6.191 -1.93 -2.09 -1.54 -2.01 -1.84 -2.24 -1.81 -2.02 3.41 3.87 3.60 3.47 3.94 4.05
6.200 -6.21 -6.30 -6.08 -6.38 -6.46 -7.05 -6.77 -7.09 -4.86 -4.67 -4.83 -5.04 -4.84 -4.64
6.208 -2.13 -2.12 -2.16 -2.28 -2.52 -3.04 -2.97 -3.25 -5.14 -5.14 -5.29 -5.64 -5.63 -5.54
6.216 2.38 2.34 2.11 2.00 1.69 1.22 0.99 0.53 -0.81 -0.92 -1.09 -1.31 -1.29 -1.31
6.224 -0.09 -0.24 -0.48 -0.69 -0.91 -1.38 -1.78 -2.37 -0.96 -1.18 -1.44 -1.40 -1.46 -1.46
6.233 -3.41 -3.43 -3.48 -3.65 -3.76 -4.15 -4.39 -4.78 -4.13 -4.52 -4.58 -4.52 -4.75 -4.78
6.241 0.70 0.95 1.13 1.22 1.20 0.94 1.24 1.28 -1.33 -1.74 -1.42 -1.53 -1.69 -1.83
